date,conflict_phase,airline,iata_code,origin,destination,original_distance_km,price,estimated_passengers,route_revenue_usd,fuel_pct_of_cost
2020-01,Pre-Pandemic Baseline,Emirates,EK,Dubai,Sydney,12003,970.28,218,211521.04,96.79
2020-02,Pre-Pandemic Baseline,Emirates,EK,Dubai,Sydney,12003,879.27,210,184646.7,96.52
2020-03,COVID-19 Collapse,Emirates,EK,Dubai,Sydney,12003,275.47,221,60878.87,90.68
2020-04,COVID-19 Collapse,Emirates,EK,Dubai,Sydney,12003,267.88,236,63219.68,90.45
2020-05,COVID-19 Collapse,Emirates,EK,Dubai,Sydney,12003,296.55,215,63758.25,91.24
2020-06,COVID-19 Collapse,Emirates,EK,Dubai,Sydney,12003,672.79,210,141285.9,95.64
2020-07,COVID-19 Collapse,Emirates,EK,Dubai,Sydney,12003,611.06,218,133211.08,95.28
2020-08,COVID-19 Collapse,Emirates,EK,Dubai,Sydney,12003,589.71,280,165118.8,95.13
2020-09,COVID-19 Collapse,Emirates,EK,Dubai,Sydney,12003,683.51,249,170193.99,95.7
2020-10,COVID-19 Collapse,Emirates,EK,Dubai,Sydney,12003,546.67,242,132294.14,94.81
2020-11,COVID-19 Collapse,Emirates,EK,Dubai,Sydney,12003,570.8,246,140416.8,94.99
2020-12,COVID-19 Collapse,Emirates,EK,Dubai,Sydney,12003,599.2,251,150399.2,95.2
2021-01,COVID-19 Collapse,Emirates,EK,Dubai,Sydney,12003,1130.99,218,246555.82,97.17
2021-02,COVID-19 Collapse,Emirates,EK,Dubai,Sydney,12003,1374.18,253,347667.54,97.58
2021-03,COVID-19 Collapse,Emirates,EK,Dubai,Sydney,12003,1096.25,272,298180,97.09
2021-04,COVID-19 Collapse,Emirates,EK,Dubai,Sydney,12003,1213.06,252,305691.12,97.32
2021-05,COVID-19 Collapse,Emirates,EK,Dubai,Sydney,12003,1277.92,276,352705.92,97.43
2021-06,Recovery & Surge,Emirates,EK,Dubai,Sydney,12003,1030.29,220,226663.8,96.94
2021-07,Recovery & Surge,Emirates,EK,Dubai,Sydney,12003,1197,271,324387,97.29
2021-08,Recovery & Surge,Emirates,EK,Dubai,Sydney,12003,1092.81,259,283037.79,97.09
2021-09,Recovery & Surge,Emirates,EK,Dubai,Sydney,12003,1011.26,255,257871.3,96.9
2021-10,Recovery & Surge,Emirates,EK,Dubai,Sydney,12003,1432.96,254,363971.84,97.66
2021-11,Recovery & Surge,Emirates,EK,Dubai,Sydney,12003,1453.96,218,316963.28,97.68
2021-12,Recovery & Surge,Emirates,EK,Dubai,Sydney,12003,1300.19,258,335449.02,97.47
2022-01,Recovery & Surge,Emirates,EK,Dubai,Sydney,12003,1063.22,239,254109.58,97.02
2022-02,Recovery & Surge,Emirates,EK,Dubai,Sydney,12003,992.62,214,212420.68,96.85
2022-03,Ukraine War Shock,Emirates,EK,Dubai,Sydney,12003,2013.42,225,453019.5,98.2
2022-04,Ukraine War Shock,Emirates,EK,Dubai,Sydney,12003,1918.37,243,466163.91,98.14
2022-05,Ukraine War Shock,Emirates,EK,Dubai,Sydney,12003,1696.65,284,481848.6,97.95
2022-06,Ukraine War Shock,Emirates,EK,Dubai,Sydney,12003,1792.67,242,433826.14,98.04
2022-07,Ukraine War Shock,Emirates,EK,Dubai,Sydney,12003,1270.9,221,280868.9,97.42
2022-08,Ukraine War Shock,Emirates,EK,Dubai,Sydney,12003,1601.84,277,443709.68,97.85
2022-09,Ukraine War Shock,Emirates,EK,Dubai,Sydney,12003,1316.81,212,279163.72,97.49
2022-10,Ukraine War Shock,Emirates,EK,Dubai,Sydney,12003,1455.15,219,318677.85,97.69
2022-11,Ukraine War Shock,Emirates,EK,Dubai,Sydney,12003,1353.21,245,331536.45,97.55
2022-12,Ukraine War Shock,Emirates,EK,Dubai,Sydney,12003,1527.17,216,329868.72,97.77
2023-01,Stabilisation,Emirates,EK,Dubai,Sydney,12003,1314.17,252,331170.84,97.49
2023-02,Stabilisation,Emirates,EK,Dubai,Sydney,12003,1223.54,221,270402.34,97.34
2023-03,Stabilisation,Emirates,EK,Dubai,Sydney,12003,1512.03,258,390103.74,97.76
2023-04,Stabilisation,Emirates,EK,Dubai,Sydney,12003,1394.59,218,304020.62,97.61
2023-05,Stabilisation,Emirates,EK,Dubai,Sydney,12003,1543.75,270,416812.5,97.79
2023-06,Stabilisation,Emirates,EK,Dubai,Sydney,12003,1526.31,265,404472.15,97.77
2023-07,Stabilisation,Emirates,EK,Dubai,Sydney,12003,1320.59,279,368444.61,97.5
2023-08,Stabilisation,Emirates,EK,Dubai,Sydney,12003,1463.65,215,314684.75,97.7
2023-09,Stabilisation,Emirates,EK,Dubai,Sydney,12003,1166.02,251,292671.02,97.24
2023-10,Gaza-Israel Conflict,Emirates,EK,Dubai,Sydney,12003,1197.65,263,314981.95,97.3
2023-11,Gaza-Israel Conflict,Emirates,EK,Dubai,Sydney,12003,1121.06,277,310533.62,97.15
2023-12,Gaza-Israel Conflict,Emirates,EK,Dubai,Sydney,12003,1280.86,246,315091.56,97.44
2024-01,Gaza-Israel Conflict,Emirates,EK,Dubai,Sydney,12003,1345.41,281,378060.21,97.54
2024-02,Gaza-Israel Conflict,Emirates,EK,Dubai,Sydney,12003,1245.85,219,272841.15,97.38
2024-03,Gaza-Israel Conflict,Emirates,EK,Dubai,Sydney,12003,1457.7,242,352763.4,97.69
2024-04,Gaza-Israel Conflict,Emirates,EK,Dubai,Sydney,12003,1391.4,228,317239.2,97.6
2024-05,Gaza-Israel Conflict,Emirates,EK,Dubai,Sydney,12003,1274.33,221,281626.93,97.43
2024-06,Gaza-Israel Conflict,Emirates,EK,Dubai,Sydney,12003,1344.4,231,310556.4,97.54
2024-07,Gaza-Israel Conflict,Emirates,EK,Dubai,Sydney,12003,1262.59,259,327010.81,97.41
2024-08,Gaza-Israel Conflict,Emirates,EK,Dubai,Sydney,12003,1560.02,246,383764.92,97.81
2024-09,Gaza-Israel Conflict,Emirates,EK,Dubai,Sydney,12003,1209.52,223,269722.96,97.32
2024-10,Gaza-Israel Conflict,Emirates,EK,Dubai,Sydney,12003,1574.8,212,333857.6,97.83
2024-11,Gaza-Israel Conflict,Emirates,EK,Dubai,Sydney,12003,1514.09,279,422431.11,97.76
2024-12,Pre-Iran Escalation,Emirates,EK,Dubai,Sydney,12003,1247.97,233,290777.01,97.38
2025-01,Pre-Iran Escalation,Emirates,EK,Dubai,Sydney,12003,1387.39,219,303838.41,97.6
2025-02,Pre-Iran Escalation,Emirates,EK,Dubai,Sydney,12003,1707.18,220,375579.6,97.96
2025-03,Pre-Iran Escalation,Emirates,EK,Dubai,Sydney,12003,1703.25,229,390044.25,97.96
2025-04,Pre-Iran Escalation,Emirates,EK,Dubai,Sydney,12003,1714.33,227,389152.91,97.97
2025-05,Pre-Iran Escalation,Emirates,EK,Dubai,Sydney,12003,1716.83,230,394870.9,97.97
2025-06,Pre-Iran Escalation,Emirates,EK,Dubai,Sydney,12003,1326.7,226,299834.2,97.51
2025-07,Pre-Iran Escalation,Emirates,EK,Dubai,Sydney,12003,1569.58,242,379838.36,97.82
2025-08,Pre-Iran Escalation,Emirates,EK,Dubai,Sydney,12003,1378.19,267,367976.73,97.58
2025-09,Pre-Iran Escalation,Emirates,EK,Dubai,Sydney,12003,1695.77,212,359503.24,97.95
2025-10,Pre-Iran Escalation,Emirates,EK,Dubai,Sydney,12003,1560.02,224,349444.48,97.81
2025-11,Pre-Iran Escalation,Emirates,EK,Dubai,Sydney,12003,1517.35,263,399063.05,97.76
2025-12,US-Iran War Conflict,Emirates,EK,Dubai,Sydney,12003,2175.18,0,0,98.47
2026-01,US-Iran War Conflict,Emirates,EK,Dubai,Sydney,12003,2206.84,276,609087.84,98.56
2026-02,US-Iran War Conflict,Emirates,EK,Dubai,Sydney,12003,2800.92,268,750646.56,98.75
2026-03,US-Iran War Conflict,Emirates,EK,Dubai,Sydney,12003,2966.93,245,726897.85,98.91
2019-01,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,London,5335,425.88,220,93693.6,96.98
2019-02,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,London,5335,474.5,227,107711.5,97.24
2019-03,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,London,5335,441.32,268,118273.76,97.07
2019-04,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,London,5335,417.58,221,92285.18,96.93
2019-05,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,London,5335,415.11,249,103362.39,96.92
2019-06,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,London,5335,417.04,225,93834,96.93
2019-07,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,London,5335,402.75,246,99076.5,96.84
2019-08,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,London,5335,463.49,229,106139.21,97.19
2019-09,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,London,5335,434.03,236,102431.08,97.03
2019-10,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,London,5335,442,270,119340,97.07
2019-11,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,London,5335,395.09,212,83759.08,96.79
2019-12,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,London,5335,435.85,279,121602.15,97.04
2020-01,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,London,5335,431.26,233,100483.58,97.01
2020-02,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,London,5335,390.81,254,99265.74,96.76
2020-03,COVID-19 Collapse,Qatar Airways,QR,Doha,London,5335,122.43,226,27669.18,91.29
2020-04,COVID-19 Collapse,Qatar Airways,QR,Doha,London,5335,119.07,236,28100.52,91.08
2020-05,COVID-19 Collapse,Qatar Airways,QR,Doha,London,5335,131.8,244,32159.2,91.83
2020-06,COVID-19 Collapse,Qatar Airways,QR,Doha,London,5335,299.03,261,78046.83,95.95
2020-07,COVID-19 Collapse,Qatar Airways,QR,Doha,London,5335,271.59,275,74687.25,95.6
2020-08,COVID-19 Collapse,Qatar Airways,QR,Doha,London,5335,262.11,274,71818.14,95.47
2020-09,COVID-19 Collapse,Qatar Airways,QR,Doha,London,5335,303.81,235,71395.35,96
2020-10,COVID-19 Collapse,Qatar Airways,QR,Doha,London,5335,242.98,216,52483.68,95.17
2020-11,COVID-19 Collapse,Qatar Airways,QR,Doha,London,5335,253.7,279,70782.3,95.34
2020-12,COVID-19 Collapse,Qatar Airways,QR,Doha,London,5335,266.34,212,56464.08,95.53
2021-01,COVID-19 Collapse,Qatar Airways,QR,Doha,London,5335,502.69,276,138742.44,97.37
2021-02,COVID-19 Collapse,Qatar Airways,QR,Doha,London,5335,610.79,211,128876.69,97.75
2021-03,COVID-19 Collapse,Qatar Airways,QR,Doha,London,5335,487.26,283,137894.58,97.3
2021-04,COVID-19 Collapse,Qatar Airways,QR,Doha,London,5335,539.17,210,113225.7,97.51
2021-05,COVID-19 Collapse,Qatar Airways,QR,Doha,London,5335,568,211,119848,97.61
2021-06,Recovery & Surge,Qatar Airways,QR,Doha,London,5335,457.94,248,113569.12,97.16
2021-07,Recovery & Surge,Qatar Airways,QR,Doha,London,5335,532.04,260,138330.4,97.49
2021-08,Recovery & Surge,Qatar Airways,QR,Doha,London,5335,485.72,236,114629.92,97.29
2021-09,Recovery & Surge,Qatar Airways,QR,Doha,London,5335,449.47,255,114614.85,97.11
2021-10,Recovery & Surge,Qatar Airways,QR,Doha,London,5335,636.91,273,173876.43,97.82
2021-11,Recovery & Surge,Qatar Airways,QR,Doha,London,5335,646.25,269,173841.25,97.85
2021-12,Recovery & Surge,Qatar Airways,QR,Doha,London,5335,577.89,276,159497.64,97.65
2022-01,Recovery & Surge,Qatar Airways,QR,Doha,London,5335,472.57,221,104437.97,97.23
2022-02,Recovery & Surge,Qatar Airways,QR,Doha,London,5335,441.19,226,99708.94,97.07
2022-03,Ukraine War Shock,Qatar Airways,QR,Doha,London,5335,894.91,254,227307.14,98.33
2022-04,Ukraine War Shock,Qatar Airways,QR,Doha,London,5335,852.66,264,225102.24,98.27
2022-05,Ukraine War Shock,Qatar Airways,QR,Doha,London,5335,754.12,218,164398.16,98.09
2022-06,Ukraine War Shock,Qatar Airways,QR,Doha,London,5335,796.79,223,177684.17,98.18
2022-07,Ukraine War Shock,Qatar Airways,QR,Doha,London,5335,564.88,279,157601.52,97.6
2022-08,Ukraine War Shock,Qatar Airways,QR,Doha,London,5335,711.98,211,150227.78,98.01
2022-09,Ukraine War Shock,Qatar Airways,QR,Doha,London,5335,585.29,240,140469.6,97.67
2022-10,Ukraine War Shock,Qatar Airways,QR,Doha,London,5335,646.78,225,145525.5,97.85
2022-11,Ukraine War Shock,Qatar Airways,QR,Doha,London,5335,601.46,268,161191.28,97.72
2022-12,Ukraine War Shock,Qatar Airways,QR,Doha,London,5335,678.79,274,185988.46,97.93
2023-01,Stabilisation,Qatar Airways,QR,Doha,London,5335,584.12,228,133179.36,97.67
2023-02,Stabilisation,Qatar Airways,QR,Doha,London,5335,543.82,254,138130.28,97.53
2023-03,Stabilisation,Qatar Airways,QR,Doha,London,5335,672.05,273,183469.65,97.91
2023-04,Stabilisation,Qatar Airways,QR,Doha,London,5335,619.86,254,157444.44,97.78
2023-05,Stabilisation,Qatar Airways,QR,Doha,London,5335,686.16,255,174970.8,97.95
2023-06,Stabilisation,Qatar Airways,QR,Doha,London,5335,678.4,240,162816,97.93
2023-07,Stabilisation,Qatar Airways,QR,Doha,London,5335,586.97,258,151438.26,97.68
2023-08,Stabilisation,Qatar Airways,QR,Doha,London,5335,650.55,282,183455.1,97.86
2023-09,Stabilisation,Qatar Airways,QR,Doha,London,5335,518.26,232,120236.32,97.43
2023-10,Gaza-Israel Conflict,Qatar Airways,QR,Doha,London,5335,532.31,225,119769.75,97.49
2023-11,Gaza-Israel Conflict,Qatar Airways,QR,Doha,London,5335,498.27,281,140013.87,97.35
2023-12,Gaza-Israel Conflict,Qatar Airways,QR,Doha,London,5335,569.31,214,121832.34,97.62
2024-01,Gaza-Israel Conflict,Qatar Airways,QR,Doha,London,5335,597.99,272,162653.28,97.71
2024-02,Gaza-Israel Conflict,Qatar Airways,QR,Doha,London,5335,553.75,278,153942.5,97.57
2024-03,Gaza-Israel Conflict,Qatar Airways,QR,Doha,London,5335,647.9,226,146425.4,97.85
2024-04,Gaza-Israel Conflict,Qatar Airways,QR,Doha,London,5335,618.44,241,149044.04,97.77
2024-05,Gaza-Israel Conflict,Qatar Airways,QR,Doha,London,5335,566.41,219,124043.79,97.61
2024-06,Gaza-Israel Conflict,Qatar Airways,QR,Doha,London,5335,597.55,237,141619.35,97.71
2024-07,Gaza-Israel Conflict,Qatar Airways,QR,Doha,London,5335,561.19,244,136930.36,97.59
2024-08,Gaza-Israel Conflict,Qatar Airways,QR,Doha,London,5335,693.39,248,171960.72,97.97
2024-09,Gaza-Israel Conflict,Qatar Airways,QR,Doha,London,5335,537.6,219,117734.4,97.51
2024-10,Gaza-Israel Conflict,Qatar Airways,QR,Doha,London,5335,699.95,240,167988,97.98
2024-11,Gaza-Israel Conflict,Qatar Airways,QR,Doha,London,5335,672.97,256,172280.32,97.92
2024-12,Pre-Iran Escalation,Qatar Airways,QR,Doha,London,5335,554.69,247,137008.43,97.57
2025-01,Pre-Iran Escalation,Qatar Airways,QR,Doha,London,5335,616.65,273,168345.45,97.77
2025-02,Pre-Iran Escalation,Qatar Airways,QR,Doha,London,5335,758.79,281,213219.99,98.1
2025-03,Pre-Iran Escalation,Qatar Airways,QR,Doha,London,5335,757.05,271,205160.55,98.1
2025-04,Pre-Iran Escalation,Qatar Airways,QR,Doha,London,5335,761.98,213,162301.74,98.11
2025-05,Pre-Iran Escalation,Qatar Airways,QR,Doha,London,5335,763.09,226,172458.34,98.11
2025-06,Pre-Iran Escalation,Qatar Airways,QR,Doha,London,5335,589.68,216,127370.88,97.69
2025-07,Pre-Iran Escalation,Qatar Airways,QR,Doha,London,5335,697.64,242,168828.88,97.97
2025-08,Pre-Iran Escalation,Qatar Airways,QR,Doha,London,5335,612.57,264,161718.48,97.75
2025-09,Pre-Iran Escalation,Qatar Airways,QR,Doha,London,5335,753.72,212,159788.64,98.09
2025-10,Pre-Iran Escalation,Qatar Airways,QR,Doha,London,5335,693.39,230,159479.7,97.97
2025-11,Pre-Iran Escalation,Qatar Airways,QR,Doha,London,5335,674.42,217,146349.14,97.92
2025-12,US-Iran War Conflict,Qatar Airways,QR,Doha,London,5335,966.81,0,0,98.63
2026-01,US-Iran War Conflict,Qatar Airways,QR,Doha,London,5335,980.88,0,0,98.65
2026-02,US-Iran War Conflict,Qatar Airways,QR,Doha,London,5335,1244.93,0,0,98.9
2026-03,US-Iran War Conflict,Qatar Airways,QR,Doha,London,5335,1318.72,0,0,99.01
2019-01,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,New York,11083,884.74,258,228262.92,96.66
2019-02,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,New York,11083,985.74,238,234606.12,96.94
2019-03,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,New York,11083,916.82,274,251208.68,96.76
2019-04,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,New York,11083,867.48,221,191713.08,96.6
2019-05,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,New York,11083,862.35,277,238870.95,96.59
2019-06,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,New York,11083,866.38,248,214862.24,96.6
2019-07,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,New York,11083,836.67,229,191597.43,96.5
2019-08,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,New York,11083,962.85,235,226269.75,96.88
2019-09,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,New York,11083,901.65,210,189346.5,96.71
2019-10,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,New York,11083,918.23,281,258022.63,96.76
2019-11,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,New York,11083,820.76,226,185491.76,96.45
2019-12,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,New York,11083,905.44,278,251712.32,96.72
2020-01,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,New York,11083,895.91,273,244583.43,96.69
2020-02,Pre-Pandemic Baseline,Qatar Airways,QR,Doha,New York,11083,811.87,236,191601.32,96.41
2020-03,COVID-19 Collapse,Qatar Airways,QR,Doha,New York,11083,254.36,225,57231,90.42
2020-04,COVID-19 Collapse,Qatar Airways,QR,Doha,New York,11083,247.35,241,59611.35,90.19
2020-05,COVID-19 Collapse,Qatar Airways,QR,Doha,New York,11083,273.81,280,76666.8,91
2020-06,COVID-19 Collapse,Qatar Airways,QR,Doha,New York,11083,621.21,274,170211.54,95.52
2020-07,COVID-19 Collapse,Qatar Airways,QR,Doha,New York,11083,564.22,246,138798.12,95.14
2020-08,COVID-19 Collapse,Qatar Airways,QR,Doha,New York,11083,544.51,250,136127.5,94.99
2020-09,COVID-19 Collapse,Qatar Airways,QR,Doha,New York,11083,631.12,240,151468.8,95.58
2020-10,COVID-19 Collapse,Qatar Airways,QR,Doha,New York,11083,504.76,280,141332.8,94.66
2020-11,COVID-19 Collapse,Qatar Airways,QR,Doha,New York,11083,527.05,284,149682.2,94.85
2020-12,COVID-19 Collapse,Qatar Airways,QR,Doha,New York,11083,553.28,231,127807.68,95.06
2021-01,COVID-19 Collapse,Qatar Airways,QR,Doha,New York,11083,1044.29,281,293445.49,97.08
2021-02,COVID-19 Collapse,Qatar Airways,QR,Doha,New York,11083,1268.86,281,356549.66,97.51
2021-03,COVID-19 Collapse,Qatar Airways,QR,Doha,New York,11083,1012.23,245,247996.35,97.01
2021-04,COVID-19 Collapse,Qatar Airways,QR,Doha,New York,11083,1120.09,241,269941.69,97.24
2021-05,COVID-19 Collapse,Qatar Airways,QR,Doha,New York,11083,1179.97,275,324491.75,97.36
2021-06,Recovery & Surge,Qatar Airways,QR,Doha,New York,11083,951.33,280,266372.4,96.85
2021-07,Recovery & Surge,Qatar Airways,QR,Doha,New York,11083,1105.26,240,265262.4,97.21
2021-08,Recovery & Surge,Qatar Airways,QR,Doha,New York,11083,1009.05,246,248226.3,97
2021-09,Recovery & Surge,Qatar Airways,QR,Doha,New York,11083,933.76,235,219433.6,96.8
2021-10,Recovery & Surge,Qatar Airways,QR,Doha,New York,11083,1323.13,225,297704.25,97.59
2021-11,Recovery & Surge,Qatar Airways,QR,Doha,New York,11083,1342.52,284,381275.68,97.61
2021-12,Recovery & Surge,Qatar Airways,QR,Doha,New York,11083,1200.53,224,268918.72,97.39
2022-01,Recovery & Surge,Qatar Airways,QR,Doha,New York,11083,981.72,271,266046.12,96.93
2022-02,Recovery & Surge,Qatar Airways,QR,Doha,New York,11083,916.54,241,220886.14,96.75
2022-03,Ukraine War Shock,Qatar Airways,QR,Doha,New York,11083,1859.09,216,401563.44,98.15
2022-04,Ukraine War Shock,Qatar Airways,QR,Doha,New York,11083,1771.34,234,414493.56,98.08
2022-05,Ukraine War Shock,Qatar Airways,QR,Doha,New York,11083,1566.62,216,338389.92,97.89
2022-06,Ukraine War Shock,Qatar Airways,QR,Doha,New York,11083,1655.27,283,468441.41,97.98
2022-07,Ukraine War Shock,Qatar Airways,QR,Doha,New York,11083,1173.49,229,268729.21,97.34
2022-08,Ukraine War Shock,Qatar Airways,QR,Doha,New York,11083,1479.06,265,391950.9,97.79
2022-09,Ukraine War Shock,Qatar Airways,QR,Doha,New York,11083,1215.87,241,293024.67,97.42
2022-10,Ukraine War Shock,Qatar Airways,QR,Doha,New York,11083,1343.62,260,349341.2,97.62
2022-11,Ukraine War Shock,Qatar Airways,QR,Doha,New York,11083,1249.48,229,286130.92,97.47
2022-12,Ukraine War Shock,Qatar Airways,QR,Doha,New York,11083,1410.11,217,305993.87,97.71
2023-01,Stabilisation,Qatar Airways,QR,Doha,New York,11083,1213.45,270,327631.5,97.41
2023-02,Stabilisation,Qatar Airways,QR,Doha,New York,11083,1129.75,263,297124.25,97.26
2023-03,Stabilisation,Qatar Airways,QR,Doha,New York,11083,1396.14,218,304358.52,97.69
2023-04,Stabilisation,Qatar Airways,QR,Doha,New York,11083,1287.7,264,339952.8,97.53
2023-05,Stabilisation,Qatar Airways,QR,Doha,New York,11083,1425.42,254,362056.68,97.73
2023-06,Stabilisation,Qatar Airways,QR,Doha,New York,11083,1409.32,222,312869.04,97.7
2023-07,Stabilisation,Qatar Airways,QR,Doha,New York,11083,1219.38,271,330451.98,97.43
2023-08,Stabilisation,Qatar Airways,QR,Doha,New York,11083,1351.46,262,354082.52,97.63
2023-09,Stabilisation,Qatar Airways,QR,Doha,New York,11083,1076.64,248,267006.72,97.15
2023-10,Gaza-Israel Conflict,Qatar Airways,QR,Doha,New York,11083,1105.85,223,246604.55,97.21
2023-11,Gaza-Israel Conflict,Qatar Airways,QR,Doha,New York,11083,1035.12,250,258780,97.06
2023-12,Gaza-Israel Conflict,Qatar Airways,QR,Doha,New York,11083,1182.68,222,262554.96,97.36
2024-01,Gaza-Israel Conflict,Qatar Airways,QR,Doha,New York,11083,1242.28,223,277028.44,97.46
2024-02,Gaza-Israel Conflict,Qatar Airways,QR,Doha,New York,11083,1150.37,228,262284.36,97.3
2024-03,Gaza-Israel Conflict,Qatar Airways,QR,Doha,New York,11083,1345.97,259,348606.23,97.62
2024-04,Gaza-Israel Conflict,Qatar Airways,QR,Doha,New York,11083,1284.76,260,334037.6,97.53
2024-05,Gaza-Israel Conflict,Qatar Airways,QR,Doha,New York,11083,1176.65,215,252979.75,97.35
2024-06,Gaza-Israel Conflict,Qatar Airways,QR,Doha,New York,11083,1241.36,258,320270.88,97.46
2024-07,Gaza-Israel Conflict,Qatar Airways,QR,Doha,New York,11083,1165.82,212,247153.84,97.33
2024-08,Gaza-Israel Conflict,Qatar Airways,QR,Doha,New York,11083,1440.45,277,399004.65,97.74
2024-09,Gaza-Israel Conflict,Qatar Airways,QR,Doha,New York,11083,1116.82,268,299307.76,97.24
2024-10,Gaza-Israel Conflict,Qatar Airways,QR,Doha,New York,11083,1454.1,264,383882.4,97.76
2024-11,Gaza-Israel Conflict,Qatar Airways,QR,Doha,New York,11083,1398.04,227,317355.08,97.69
2024-12,Pre-Iran Escalation,Qatar Airways,QR,Doha,New York,11083,1152.31,284,327256.04,97.31
2025-01,Pre-Iran Escalation,Qatar Airways,QR,Doha,New York,11083,1281.04,279,357410.16,97.52
2025-02,Pre-Iran Escalation,Qatar Airways,QR,Doha,New York,11083,1576.33,246,387777.18,97.9
2025-03,Pre-Iran Escalation,Qatar Airways,QR,Doha,New York,11083,1572.71,212,333414.52,97.89
2025-04,Pre-Iran Escalation,Qatar Airways,QR,Doha,New York,11083,1582.93,248,392566.64,97.9
2025-05,Pre-Iran Escalation,Qatar Airways,QR,Doha,New York,11083,1585.24,221,350338.04,97.91
2025-06,Pre-Iran Escalation,Qatar Airways,QR,Doha,New York,11083,1225.02,254,311155.08,97.43
2025-07,Pre-Iran Escalation,Qatar Airways,QR,Doha,New York,11083,1449.27,283,410143.41,97.75
2025-08,Pre-Iran Escalation,Qatar Airways,QR,Doha,New York,11083,1272.55,266,338498.3,97.51
2025-09,Pre-Iran Escalation,Qatar Airways,QR,Doha,New York,11083,1565.79,234,366394.86,97.89
2025-10,Pre-Iran Escalation,Qatar Airways,QR,Doha,New York,11083,1440.45,239,344267.55,97.74
2025-11,Pre-Iran Escalation,Qatar Airways,QR,Doha,New York,11083,1401.06,280,392296.8,97.69
2025-12,US-Iran War Conflict,Qatar Airways,QR,Doha,New York,11083,2008.45,276,554332.2,98.41
2026-01,US-Iran War Conflict,Qatar Airways,QR,Doha,New York,11083,2037.69,0,0,98.42
